Date,index,Volatility_30,cash_and_cash_equivalents,net_debt,total_assets,total_liabilities_net_minority_interest,operating_cash_flow,investing_cash_flow,financing_cash_flow,free_cash_flow,investments_in_property_plant_and_equipment,purchase_of_investment,sale_of_investment,10Y Treasury Yield,CPI,BAA Corporate Bond Spread,net_investment,capital_call,capital_call_rolling,distribution,distribution_rolling
1970-01-01 00:00:00,2020-01-01 00:00:00,0.01021693852829569,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.92,259.127,1.98,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:01,2020-01-02 00:00:00,0.01021693852829569,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.88,259.127,1.98,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:02,2020-01-03 00:00:00,0.010244649632873174,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.8,259.127,1.99,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:03,2020-01-04 00:00:00,0.010244649632873174,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.8,259.127,1.99,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:04,2020-01-05 00:00:00,0.010244649632873174,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.8,259.127,1.99,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:05,2020-01-06 00:00:00,0.010179190841199108,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.81,259.127,2.02,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:06,2020-01-07 00:00:00,0.010058961782490178,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.83,259.127,2.03,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:07,2020-01-08 00:00:00,0.010709739898245755,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.87,259.127,2.05,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:08,2020-01-09 00:00:00,0.010556697044043911,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.85,259.127,2.03,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:09,2020-01-10 00:00:00,0.01054056255828811,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.83,259.127,1.99,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:10,2020-01-11 00:00:00,0.01054056255828811,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.83,259.127,1.99,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:11,2020-01-12 00:00:00,0.01054056255828811,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.83,259.127,1.99,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:12,2020-01-13 00:00:00,0.010518524997203363,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.85,259.127,1.99,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:13,2020-01-14 00:00:00,0.011268295666896553,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.82,259.127,1.99,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:14,2020-01-15 00:00:00,0.010905795943558524,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.79,259.127,2.01,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:15,2020-01-16 00:00:00,0.011332380940561203,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.81,259.127,2.0,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:16,2020-01-17 00:00:00,0.01165041882433681,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.84,259.127,1.98,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:17,2020-01-18 00:00:00,0.01165041882433681,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.84,259.127,1.98,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:18,2020-01-19 00:00:00,0.01165041882433681,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.84,259.127,1.98,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:19,2020-01-20 00:00:00,0.01165041882433681,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.84,259.127,1.98,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:20,2020-01-21 00:00:00,0.011909910252253538,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.78,259.127,1.97,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:21,2020-01-22 00:00:00,0.01261535821178954,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.77,259.127,1.97,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:22,2020-01-23 00:00:00,0.01273050894724985,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.74,259.127,1.98,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:23,2020-01-24 00:00:00,0.013177808847711277,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.7,259.127,1.98,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:24,2020-01-25 00:00:00,0.013177808847711277,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.7,259.127,1.98,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:25,2020-01-26 00:00:00,0.013177808847711277,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.7,259.127,1.98,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:26,2020-01-27 00:00:00,0.013429511678147744,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.61,259.127,2.04,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:27,2020-01-28 00:00:00,0.013428435376389403,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.65,259.127,2.04,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:28,2020-01-29 00:00:00,0.013782457490659913,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.6,259.127,2.05,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:29,2020-01-30 00:00:00,0.014232814154354057,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.57,259.127,2.08,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:30,2020-01-31 00:00:00,0.01673698885647147,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.51,259.127,2.13,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:31,2020-02-01 00:00:00,0.01673698885647147,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.51,259.25,2.13,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:32,2020-02-02 00:00:00,0.01673698885647147,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.51,259.25,2.13,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:33,2020-02-03 00:00:00,0.016772249552264685,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.54,259.25,2.1,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:34,2020-02-04 00:00:00,0.017216229354408096,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.61,259.25,2.09,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:35,2020-02-05 00:00:00,0.017324400719161588,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.66,259.25,2.07,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:36,2020-02-06 00:00:00,0.016839098173714616,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.65,259.25,2.05,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:37,2020-02-07 00:00:00,0.016951961163011883,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.59,259.25,2.05,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:38,2020-02-08 00:00:00,0.016951961163011883,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.59,259.25,2.05,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:39,2020-02-09 00:00:00,0.016951961163011883,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.59,259.25,2.05,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:40,2020-02-10 00:00:00,0.016941394444506708,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.56,259.25,2.06,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:41,2020-02-11 00:00:00,0.016864958150549753,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.59,259.25,2.05,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:42,2020-02-12 00:00:00,0.017132532282320003,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.62,259.25,2.06,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:43,2020-02-13 00:00:00,0.01713210550148556,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.61,259.25,2.05,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:44,2020-02-14 00:00:00,0.017143190364841354,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.59,259.25,2.04,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:45,2020-02-15 00:00:00,0.017143190364841354,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.59,259.25,2.04,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:46,2020-02-16 00:00:00,0.017143190364841354,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.59,259.25,2.04,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:47,2020-02-17 00:00:00,0.017143190364841354,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.59,259.25,2.04,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:48,2020-02-18 00:00:00,0.016872402208704815,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.55,259.25,2.05,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:49,2020-02-19 00:00:00,0.01688408004168762,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.56,259.25,2.05,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:50,2020-02-20 00:00:00,0.01701125833107201,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.52,259.25,2.05,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:51,2020-02-21 00:00:00,0.01725301459885678,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.46,259.25,2.09,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:52,2020-02-22 00:00:00,0.01725301459885678,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.46,259.25,2.09,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:53,2020-02-23 00:00:00,0.01725301459885678,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.46,259.25,2.09,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:54,2020-02-24 00:00:00,0.019360753685099527,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.38,259.25,2.13,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:55,2020-02-25 00:00:00,0.021228046670132453,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.33,259.25,2.19,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:56,2020-02-26 00:00:00,0.021229962698804037,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.33,259.25,2.2,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:57,2020-02-27 00:00:00,0.022287006004166252,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.3,259.25,2.27,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:58,2020-02-28 00:00:00,0.022282187497449115,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.13,259.25,2.38,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:59,2020-02-29 00:00:00,0.022282187497449115,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.13,259.25,2.38,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:01:00,2020-03-01 00:00:00,0.022282187497449115,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.13,258.076,2.38,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:01:01,2020-03-02 00:00:00,0.02324743238263438,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.1,258.076,2.44,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:01:02,2020-03-03 00:00:00,0.023643476689757727,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.02,258.076,2.48,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:01:03,2020-03-04 00:00:00,0.023741280801077593,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.02,258.076,2.47,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:01:04,2020-03-05 00:00:00,0.02436846876166782,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,0.92,258.076,2.52,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:01:05,2020-03-06 00:00:00,0.02546329754547678,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,0.74,258.076,2.55,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:01:06,2020-03-07 00:00:00,0.02546329754547678,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,0.74,258.076,2.55,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:01:07,2020-03-08 00:00:00,0.02546329754547678,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,0.74,258.076,2.55,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:01:08,2020-03-09 00:00:00,0.0324664019592082,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,0.54,258.076,2.93,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:01:09,2020-03-10 00:00:00,0.035111508261652956,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,0.76,258.076,2.93,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:01:10,2020-03-11 00:00:00,0.03604913300566656,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,0.82,258.076,2.99,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:01:11,2020-03-12 00:00:00,0.03852158212914372,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,0.88,258.076,3.2,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:01:12,2020-03-13 00:00:00,0.048463093334704034,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,0.94,258.076,3.3,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:01:13,2020-03-14 00:00:00,0.048463093334704034,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,0.94,258.076,3.3,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:01:14,2020-03-15 00:00:00,0.048463093334704034,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,0.94,258.076,3.3,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:01:15,2020-03-16 00:00:00,0.05299170781207197,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,0.73,258.076,3.38,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:01:16,2020-03-17 00:00:00,0.05298336820554169,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.02,258.076,3.49,-108184936000.0,0.0,0.0,0.0,0.0
